date,TweetId,Tweet,created_at,location
2020-11-22  00:06,1149042527225417730,@itsmesmjc Liking your Tweets is the first step,2019-07-10 19:47:41,everywhere
2020-11-22  00:06,1149040924015636481,"@MBBeaven There is now
https://t.co/WEKEa6awvN",2019-07-10 19:41:19,everywhere
2020-11-22  00:06,1149030231816179712,@johnerckret 💙 you more,2019-07-10 18:58:49,everywhere
2020-11-22  00:06,1149027475919429632,@VINETTRIA Tweeted from Twitter for Pear Phone,2019-07-10 18:47:52,everywhere
2020-11-22  00:06,1149027176496476160,@thefinestpiece Now in the home view tab thingy: https://t.co/WEKEa6awvN,2019-07-10 18:46:41,everywhere
2020-11-22  00:06,1149016022558683136,Ready for more customization? Now you can pick which lists will appear and pin them. Just don’t let your lists know… https://t.co/2TVJhOIVRC,2019-07-10 18:02:22,everywhere
2020-11-22  00:06,1148984597109194761,"@kilIsthisloves Lists of endorsement, essentially",2019-07-10 15:57:29,everywhere
2020-11-22  00:06,1148983633950253058,@buzzbrimay No YOU!,2019-07-10 15:53:40,everywhere
2020-11-22  00:06,1148982369103306752,"@deakyydear Make the first move, it's not scary we promise",2019-07-10 15:48:38,everywhere
2020-11-22  00:06,1148979838142861319,@spideyymak 280,2019-07-10 15:38:35,everywhere
2020-11-22  00:06,1148979745725571073,@DestinyPowell17 Talent doesn't rest on Twitter,2019-07-10 15:38:13,everywhere
2020-11-22  00:06,1148978518132449280,@incorrectmarvel It's inevitable for sure,2019-07-10 15:33:20,everywhere
2020-11-22  00:06,1148975385796861954,@hunters a euphoric feeling,2019-07-10 15:20:53,everywhere
2020-11-22  00:06,1148974051802656768,@VanessaVanjie Lightning,2019-07-10 15:15:35,everywhere
2020-11-22  00:06,1148970525202554880,@StephBMore Making this a Twitter summer,2019-07-10 15:01:34,everywhere
2020-11-22  00:06,1148966832256245763,@ChantelJeffries When you go back and read your Tweets it's like your own personal advice column,2019-07-10 14:46:54,everywhere
2020-11-22  00:06,1148962444024471552,@needybrendon We write Tweets not tragedies,2019-07-10 14:29:28,everywhere
2020-11-22  00:06,1148961658687148037,@m1bns The sidelines are the place to be,2019-07-10 14:26:20,everywhere
2020-11-22  00:06,1148960260041977857,@anthonygonnn Abort mission,2019-07-10 14:20:47,everywhere
2020-11-22  00:06,1148957101185753089,"@Blackbirds Actually... @RedEyeInc, we bet you know a few kids who love The Lion King, right?! We have some invites… https://t.co/whHZxgsA3p",2019-07-10 14:08:14,everywhere
2020-11-22  00:06,1148709009643442176,@saladinahmed Let us know when you find out,2019-07-09 21:42:24,everywhere
2020-11-22  00:06,1148708137735806976,@BASEDSAVAGE_ Finger slipped?,2019-07-09 21:38:56,everywhere
2020-11-22  00:06,1148706425331441666,@BenjiKrol No such thing,2019-07-09 21:32:08,everywhere
2020-11-22  00:06,1148706338899451908,@Mike_Haracz Us too. https://t.co/tP76YVnbd2,2019-07-09 21:31:47,everywhere
2020-11-22  00:06,1148703941212983301,"@mutablejoe She meant it's not funny, but it is hilarious",2019-07-09 21:22:16,everywhere
2020-11-22  00:06,1148700343288651776,@JessBelll1 Muting words is your friend,2019-07-09 21:07:58,everywhere
2020-11-22  00:06,1148679804184682497,@nedenboyleyimki tomato / tomahto ... RT / Verbal RT,2019-07-09 19:46:21,everywhere
2020-11-22  00:06,1148679289539371008,@Will_Jenkins True RT fan,2019-07-09 19:44:18,everywhere
2020-11-22  00:06,1148679198552276993,@Small_Ttayo Bet a few other people here do too,2019-07-09 19:43:57,everywhere
2020-11-22  00:06,1148676953437810689,@soheeeezy Sure. Nothing like a little emphasis,2019-07-09 19:35:01,everywhere
2020-11-22  00:06,1148675385334423554,"@_embaby_ @kiatavernier It's ok, we do it too",2019-07-09 19:28:47,everywhere
2020-11-22  00:06,1148674369041960960,RT if you say ‘RT’ in real life,2019-07-09 19:24:45,everywhere
2020-11-22  00:06,1148638749666041860,@pixeIise You don't owe those messages anything,2019-07-09 17:03:13,everywhere
2020-11-22  00:06,1148637457958801408,@MzAndrae Smiles all around 😁🦷,2019-07-09 16:58:05,everywhere
2020-11-22  00:06,1148636608373153792,@brittmerl Tweets hit hard sometimes,2019-07-09 16:54:42,everywhere
2020-11-22  00:06,1148628892825116672,@chhlss Everyone else needs to add this to their Bookmarks so they never lose it,2019-07-09 16:24:03,everywhere
2020-11-22  00:06,1148627482419109889,@alexisscarrasco Bet he saw it,2019-07-09 16:18:26,everywhere
2020-11-22  00:06,1148332424222392320,@IovedangeI So nice he said it thrice,2019-07-08 20:45:59,everywhere
2020-11-22  00:06,1148332268181753856,@miskeencore Practically perfect in every way,2019-07-08 20:45:22,everywhere
2020-11-22  00:06,1148331892200103942,@wooyoungies Call Me By My Display Name: a movie,2019-07-08 20:43:52,everywhere
2020-11-22  00:06,1148255805608747014,@jeff0219 Someone on Jupiter said the same thing!,2019-07-08 15:41:32,everywhere
2020-11-22  00:06,1148252002998267904,@rosewaterjeon Sometimes we wish we could,2019-07-08 15:26:25,everywhere
2020-11-22  00:06,1148249293985370112,@jakesastrology MYOB,2019-07-08 15:15:39,everywhere
2020-11-22  00:06,1148248468017860613,@Argodeonn TALENT,2019-07-08 15:12:22,everywhere
2020-11-22  00:06,1148246377308270592,@Saneeer_ Tweet it to us next time,2019-07-08 15:04:04,everywhere
2020-11-22  00:06,1148240524899471360,@AlyciaTyre More like they're not on Twitter enough,2019-07-08 14:40:49,everywhere
2020-11-22  00:06,1147268297349578754,@kiernanshipka Our favorite spell,2019-07-05 22:17:31,everywhere
2020-11-22  00:06,1147267145463750658,@crocfanpage It means what it needs to mean,2019-07-05 22:12:57,everywhere
2020-11-22  00:06,1147265463384195074,@hwallcatsu ~cinematic parallels~,2019-07-05 22:06:16,everywhere
2020-11-22  00:06,1147264454939303937,@hayleysrant1 Twitter always knows first,2019-07-05 22:02:15,everywhere
2020-11-22  00:06,1147264377600585728,@guilelessdjh Woah woah woah you will not forget your Twitter friends,2019-07-05 22:01:57,everywhere
2020-11-22  00:06,1147264257567985664,@remcum Or sleeping?,2019-07-05 22:01:28,everywhere
2020-11-22  00:06,1147263036643844096,@Reggy_ 🗣 SHOUT 🗣 OUT,2019-07-05 21:56:37,everywhere
2020-11-22  00:06,1147261087236202496,@grandessoul The Tweet was inevitable,2019-07-05 21:48:52,everywhere
2020-11-22  00:06,1147258940956303362,@TheKitchenista cc: Joanne the Scammer,2019-07-05 21:40:21,everywhere
2020-11-22  00:06,1147255762927984641,@spideyymak An ideal timeline,2019-07-05 21:27:43,everywhere
2020-11-22  00:06,1147255665800417282,@bloomingtae Summertime Sadness hitting different today,2019-07-05 21:27:20,everywhere
2020-11-22  00:06,1147254194895773696,@JennyJohnsonHi5 Our old Tweets are the new dinosaurs,2019-07-05 21:21:29,everywhere
2020-11-22  00:06,1147251725314723840,@Reallyamaya Laughing through life,2019-07-05 21:11:40,everywhere
2020-11-22  00:06,1147233859488100357,@AustinOnSocial @ArtDecider v logical thought process here,2019-07-05 20:00:41,everywhere
2020-11-22  00:06,1147232144554627072,@haridassharanya @chrissyteigen She is the unofficial mayor of Twitter...,2019-07-05 19:53:52,everywhere
2020-11-22  00:06,1147231561500307456,@Ibne_Sena We see what you did there,2019-07-05 19:51:33,everywhere
2020-11-22  00:06,1147229344366039041,@ModestasPackev Ok we'll come back to you,2019-07-05 19:42:44,everywhere
2020-11-22  00:06,1147225147230904321,@TheMegaBoi2004 Keeping your brain thinking around here,2019-07-05 19:26:04,everywhere
2020-11-22  00:06,1147223872326029314,"@GuillaumeTC @HamillHimself @ChrisEvans For this combo, we'll allow two wholes",2019-07-05 19:21:00,everywhere
2020-11-22  00:06,1147222590580305921,@KSJIZE Hi @dog_rates you've got a fan,2019-07-05 19:15:54,everywhere
2020-11-22  00:06,1147222445381865472,@insomniacookies cc: @MeCookieMonster,2019-07-05 19:15:19,everywhere
2020-11-22  00:06,1147221416779157504,@MNoir1211 &amp; you're guaranteed a good morning and good night Tweet,2019-07-05 19:11:14,everywhere
2020-12-15  21:46,1338690093113077765,RT @angnickelodeon: twitter users with 150-350 followers are the backbone of society,2020-12-15 03:39:24,everywhere
2020-12-15  21:46,1338602685105377282,@yaryoush_ @BeshoyMaximus1 the way you both won 💙,2020-12-14 21:52:04,everywhere
2020-12-15  21:46,1337110460416536576,There’s more! We’ll also be testing sharing Tweets to IG Stories to a small % so keep an eye out,2020-12-10 19:02:30,everywhere
2020-12-15  21:46,1337095441968754690,"Oh snap! 👻

Sharing Tweets directly to your Snapchat Stories is now easier than ever. Rolling out today on iOS! https://t.co/0LIHQhmCKu",2020-12-10 18:02:50,everywhere
2020-12-15  21:46,1336350876051582978,@levantinepali a stamp of approval https://t.co/uQvb8sxjCw,2020-12-08 16:44:11,everywhere
2020-12-15  21:46,1334542969530183683,2020 in one word,2020-12-03 17:00:13,everywhere
2020-12-15  21:46,1334540220642041862,@Astro_AJC this is what cuffing season means to us,2020-12-03 16:49:17,everywhere
2020-12-15  21:46,1334540220591648770,@un3asyy 2 is also cute,2020-12-03 16:49:17,everywhere
2020-12-15  21:46,1333921747691769856,@DeePeeArts you're all amazing,2020-12-01 23:51:42,everywhere
2020-12-15  21:46,1329561340596391936,RT @shesooosaddity: if you had a twitter before 2020 rt this,2020-11-19 23:05:00,everywhere
2020-12-15  21:46,1329217044391342082,@CloudNaii 40404,2020-11-19 00:16:53,everywhere
2020-12-15  21:46,1329216472711827458,@issahairplug drink water replaced good morning,2020-11-19 00:14:37,everywhere
2020-12-15  21:46,1329107688916135936,@Ne_ThatGuy we're taking oomf to the Fleets,2020-11-18 17:02:21,everywhere
2020-12-15  21:46,1329104797727940612,"@_JusJust_ remember ""I dedicate my 500th Tweet to:____""",2020-11-18 16:50:52,everywhere
2020-12-15  21:46,1329104643062902788,@ambr_ncole they're tourists,2020-11-18 16:50:15,everywhere
2020-12-15  21:46,1329101613940797441,@PhallonXOXO proof you're doing it right 😌,2020-11-18 16:38:12,everywhere
2020-12-15  21:46,1328838299419627525,"some of you hating...

but we see you Fleeting 🧐",2020-11-17 23:11:53,everywhere
2020-12-15  21:46,1328684389388185600,"That thing you didn’t Tweet but wanted to but didn’t but got so close but then were like nah. 

We have a place for… https://t.co/7JE9o0zAAq",2020-11-17 13:00:18,everywhere
2020-12-15  21:46,1328426768009736192,@quakerraina this is art,2020-11-16 19:56:37,everywhere
2020-12-15  21:46,1328411214351831044,@tsm560 aren't we all six feet,2020-11-16 18:54:48,everywhere
2020-12-15  21:46,1328411086308200449,@muharikah this Tweet just graduated with honors,2020-11-16 18:54:18,everywhere
2020-12-15  21:46,1328091011436982272,"@badgirIkiki saw it, love it, can't wait for the wedding pics 🥺",2020-11-15 21:42:26,everywhere
2020-12-15  21:46,1327102544942870528,RT @theDapperilla: https://t.co/vAQvG5H74u,2020-11-13 04:14:37,everywhere
2020-12-15  21:46,1323314485705297926,breathe,2020-11-02 17:22:14,everywhere
2020-12-15  21:46,1323305871728906241,@sexyvamplre apology accepted,2020-11-02 16:48:00,everywhere
2020-12-15  21:46,1320826934079705088,@DaReal2ET H2🌑,2020-10-26 20:37:35,everywhere
2020-12-15  21:46,1320825824879255556,@Theghostgaming_ THIRSTY,2020-10-26 20:33:11,everywhere
2020-12-15  21:46,1320825326407196672,@AndrewJacklin looking hydrated,2020-10-26 20:31:12,everywhere
2020-12-15  21:46,1320825326365265920,@litcapital the moon will share,2020-10-26 20:31:12,everywhere
2020-12-15  21:46,1320824522166120449,@dog_vegano bark among the stars,2020-10-26 20:28:00,everywhere
2020-12-15  21:46,1320824397184274439,@Sliim_sadie rubber ducky knew all along,2020-10-26 20:27:30,everywhere
2020-12-15  21:46,1320822556614676480,If the moon can hydrate so can you,2020-10-26 20:20:11,everywhere
2020-12-15  21:46,1319006269785755648,"Reading an article before Retweeting it? That’s growth.

Before you Retweet an article, we’ll remind you to read it… https://t.co/3h0ZSICDTr",2020-10-21 20:02:55,everywhere
2020-12-15  21:46,1318900658217648128,"Hey everyone, we made a temporary change to the Retweet function. 

When you hit the Retweet button, you can either… https://t.co/UvOp2XIiOs",2020-10-21 13:03:15,everywhere
2020-12-15  21:46,1318645661475180546,RT @lestheprez: Me seeing my Twitter friends I’ve never met in person succeed. https://t.co/z5enOTgULc,2020-10-20 20:09:59,everywhere
2020-12-15  21:46,1317227243064774658,RT @virafied: https://t.co/nA63eHXgx1,2020-10-16 22:13:42,everywhere
2020-12-15  21:46,1315777146355417089,@lunancts dedication,2020-10-12 22:11:32,everywhere
2020-12-15  21:46,1315670626175258630,@starheal not a single person on this app,2020-10-12 15:08:15,everywhere
2020-12-15  21:46,1314675188290772992,@couribruv but was it a good Tweet?,2020-10-09 21:12:45,everywhere
2020-12-15  21:46,1314674165186789379,@wowimnothere checks out,2020-10-09 21:08:41,everywhere
2020-12-15  21:46,1314358633921236995,@KaiDavisPoet you forgot one: 😂,2020-10-09 00:14:52,everywhere
2020-12-15  21:46,1314353837994463232,@ImBrittanyEvans mutual acknowledgment of good Tweets is friendship,2020-10-08 23:55:49,everywhere
2020-12-15  21:46,1314353837780750337,@SharjeelKd https://t.co/TMDtvGOtMn,2020-10-08 23:55:49,everywhere
2020-12-15  21:46,1313584258905186305,@_micawave how it started          it never ended we get it,2020-10-06 20:57:47,everywhere
2020-12-15  21:46,1313544965339918339,@issataiii just make sure your DMs are open,2020-10-06 18:21:38,everywhere
2020-12-15  21:46,1310999500962648065,@__missxbri that was a classic,2020-09-29 17:46:52,everywhere
2020-12-15  21:46,1310999384524558337,@emmahekel no don't stop,2020-09-29 17:46:25,everywhere
2020-12-15  21:46,1310999384457457664,@desh0la strangers to bffs on Twitter real quick,2020-09-29 17:46:25,everywhere
2020-12-15  21:46,1308815533052133382,@DjNickeysM cool cool cool cool cool,2020-09-23 17:08:34,everywhere
2020-12-15  21:46,1308815413959159808,@ashleymr1993 sign our mask,2020-09-23 17:08:05,everywhere
2020-12-15  21:46,1308815313388089347,@Danteezus that's real in our book,2020-09-23 17:07:41,everywhere
2020-12-15  21:46,1308809650897387520,@rsg worth taking the L tbh,2020-09-23 16:45:11,everywhere
2020-12-15  21:46,1308528275992580096,@rsg 👀😷 https://t.co/s2hsQvbrIF,2020-09-22 22:07:06,everywhere
2020-12-15  21:46,1308525417666621440,@ashleymr1993 👀😷 https://t.co/dEsfiXDjDY,2020-09-22 21:55:45,everywhere
2020-12-15  21:46,1308523886401728513,@DjNickeysM 👀😷 https://t.co/YxY4w98ekT,2020-09-22 21:49:40,everywhere
2020-12-15  21:46,1308519347019755520,RT @ezrabutler: This is one way to retweet me. https://t.co/pp4FEHRdYv,2020-09-22 21:31:38,everywhere
2020-12-15  21:46,1308519252798906370,"@alexmella24 Dan Ryan Expressway in Chicago, north of Cermak!",2020-09-22 21:31:15,everywhere
2020-12-15  21:46,1308518546821898240,@alexmella24 confirming really real,2020-09-22 21:28:27,everywhere
2020-12-15  21:46,1308502159458148352,@fruitydyke 👀😷 https://t.co/lpPZI3HxkS,2020-09-22 20:23:20,everywhere
2020-12-15  21:46,1308501486385557505,@sylveeoncutie 👀😷 https://t.co/P1vTOKd2Bm,2020-09-22 20:20:39,everywhere
2020-12-15  21:46,1308500974500102144,@stefaniwhylie 👀😷 https://t.co/s6UVLVjrKl,2020-09-22 20:18:37,everywhere
2020-12-15  21:46,1308500576779476993,@AveryKJones 👀😷 https://t.co/ZJtSfhPoPo,2020-09-22 20:17:02,everywhere
2020-12-15  21:46,1308498836210569216,@TheRealMrMint it's pretty simple we're not asking you to wear pants,2020-09-22 20:10:07,everywhere
2020-12-15  21:46,1308497329113227264,@grovymango narrator: it was not a mockup,2020-09-22 20:04:08,everywhere
2020-12-15  21:46,1308482670205325313,@leoncbrunson oh.............it's real,2020-09-22 19:05:53,everywhere
2020-12-15  21:46,1308475139214909440,@m_spiceo 👀😷 https://t.co/i0ukLnEF87,2020-09-22 18:35:58,everywhere
2020-12-15  21:46,1308452566494113792,@lolstiz 👀😷 https://t.co/Z02LtJz35n,2020-09-22 17:06:16,everywhere
2020-12-15  21:46,1308450698548244481,@grovymango 👀😷 https://t.co/fNxzfVHEEF,2020-09-22 16:58:51,everywhere
2020-12-15  21:46,1308446014668288000,@anniedolo 👀😷 https://t.co/tCtRydIx5S,2020-09-22 16:40:14,everywhere
2020-12-15  21:46,1308445399993155585,@adityamsharma 👀😷 https://t.co/N9B85XH5uu,2020-09-22 16:37:47,everywhere
2020-12-15  21:46,1308445263988576256,@Khetlymmm 👀😷 https://t.co/wRDdqx9hN0,2020-09-22 16:37:15,everywhere
2020-12-15  21:46,1308444488914927617,@ezrabutler 👀😷 https://t.co/t0bzyBmTGb,2020-09-22 16:34:10,everywhere
2020-12-15  21:46,1308444269137424385,@SalemJakes 👀😷 https://t.co/xyZFTV32yZ,2020-09-22 16:33:18,everywhere
2020-12-15  21:46,1308425975659720706,@ULTRAGLOSS 👀😷 https://t.co/CzGQuDc8nR,2020-09-22 15:20:36,everywhere
2020-12-15  21:46,1308425726165749760,@AmandaDuberman 👀😷 https://t.co/8JFZgqbfcE,2020-09-22 15:19:37,everywhere
2020-12-15  21:46,1308422469653585922,@yayeetmybeets 👀😷 https://t.co/2YR6PV1tr2,2020-09-22 15:06:40,everywhere
2020-12-15  21:46,1308421803975626760,@SmoothBrothaB 👀😷 https://t.co/c4cqW754Tm,2020-09-22 15:04:02,everywhere
2020-12-15  21:46,1308421607233380353,@SirohiyaSatvik 👀😷 https://t.co/jlm5HHPAad,2020-09-22 15:03:15,everywhere
2020-12-15  21:46,1308419350169292808,@LizzieShaneAK 👀😷 https://t.co/6ApaaV0Ol1,2020-09-22 14:54:16,everywhere
2020-12-15  21:46,1308418409705635844,@iSmashFizzle 👀😷 https://t.co/SKYItmKI5N,2020-09-22 14:50:32,everywhere
2020-12-15  21:46,1308416244136239105,@dariel_loyal 👀😷 https://t.co/fUgbfbjt6x,2020-09-22 14:41:56,everywhere
2020-12-15  21:46,1308415387592257541,@allikaiter 👀😷 https://t.co/xGi7alFzSD,2020-09-22 14:38:32,everywhere
2020-12-15  21:46,1308414707708170243,@alexmella24 👀😷 https://t.co/2wYQNYVde6,2020-09-22 14:35:50,everywhere
2020-12-15  21:46,1308157870308044800,@_carla_soto 👀😷 https://t.co/fwmJpCudcN,2020-09-21 21:35:15,everywhere
2020-12-15  21:46,1308157692922474498,@TheCatWhisprer 👀😷 https://t.co/wjdqlB2ij9,2020-09-21 21:34:33,everywhere
2020-12-15  21:46,1308152781585494016,@WhatAreYouHaiku 👀😷 https://t.co/2Z7yHuMbUq,2020-09-21 21:15:02,everywhere
2020-12-15  21:46,1308132903830925313,"The only thing we want going viral is this Tweet

#WearAMask",2020-09-21 19:56:02,everywhere
2020-12-15  21:46,1308123224325021696,@maresknj 👀😷 https://t.co/dlLEUZ9Ohu,2020-09-21 19:17:35,everywhere
2020-12-15  21:46,1308122424601264129,@Krmrtweets 👀😷 https://t.co/l3VdKZ0tHl,2020-09-21 19:14:24,everywhere
2020-12-15  21:46,1308112098312859649,@imkikosuarez 👀😷 https://t.co/AoehyFCR87,2020-09-21 18:33:22,everywhere
2020-12-15  21:46,1308110439302139904,@SchulteSophie 👀😷 https://t.co/H6l5JTZXSG,2020-09-21 18:26:46,everywhere
2020-12-15  21:46,1308110006487625728,@umm_ahaha as real as 2020,2020-09-21 18:25:03,everywhere
2020-12-15  21:46,1308109512910331904,@vincentegunlae 👀😷 https://t.co/5tat75IP6A,2020-09-21 18:23:06,everywhere
2020-12-15  21:46,1308108765045030912,@MJWFilms 👀😷 https://t.co/gFPWVV31O5,2020-09-21 18:20:07,everywhere
2020-12-15  21:46,1308104673749094400,"📍 Chicago
😷 @idkdenice https://t.co/h947Nl1hNr",2020-09-21 18:03:52,everywhere
2020-12-15  21:46,1308104668124508161,"📍 New York City
😷 @TaraSlone https://t.co/sHJBNlsSHb",2020-09-21 18:03:50,everywhere
2020-12-15  21:46,1308104662189572097,"📍 Seattle
😷 @lightstairs_ https://t.co/6YLI0erzl2",2020-09-21 18:03:49,everywhere
2020-12-15  21:46,1308104655201853440,"📍Miami
😷 @CaitlinDineen https://t.co/mzMoNVg87D",2020-09-21 18:03:47,everywhere
2020-12-15  21:46,1308104649262747649,"📍 Los Angeles
😷 @24tog https://t.co/b9x2UsoH7l",2020-09-21 18:03:46,everywhere
2020-12-15  21:46,1308104642384015372,"📍 New Jersey
😷 @umm_ahaha https://t.co/TzQF0FUHC6",2020-09-21 18:03:44,everywhere
2020-12-15  21:46,1308097376322633729,@umm_ahaha 👀😷 https://t.co/PSfaGNXQkI,2020-09-21 17:34:52,everywhere
2020-12-15  21:46,1308093707493675008,@chapstick247 👀😷 https://t.co/RjZdsJlDZh,2020-09-21 17:20:17,everywhere
2020-12-15  21:46,1308093031082418178,@MadHerries 👀😷 https://t.co/fgWwa5yw5X,2020-09-21 17:17:36,everywhere
2020-12-15  21:46,1308092726710280192,@elvenarcher0106 👀😷 https://t.co/Mi9OqUTqyc,2020-09-21 17:16:23,everywhere
2020-12-15  21:46,1308092224442306561,@dezidoesit 👀😷 https://t.co/WRlOtKJWmL,2020-09-21 17:14:24,everywhere
2020-12-15  21:46,1308092133530832899,@katsully90 👀😷 https://t.co/vbNcdfzVdh,2020-09-21 17:14:02,everywhere
2020-12-15  21:46,1308089294708334594,@blakekimball 👀😷 https://t.co/jiO0Ejis7H,2020-09-21 17:02:45,everywhere
2020-12-15  21:46,1308089252002004992,@jillboard 👀😷 https://t.co/jDODbQ9Hll,2020-09-21 17:02:35,everywhere
2020-12-15  21:46,1308088807082913792,@dhstark_ 👀😷 https://t.co/IgGU8Tb2mx,2020-09-21 17:00:49,everywhere
2020-12-15  21:46,1308088615264636929,@morgs_wrld 👀😷 https://t.co/YRLQZmbCul,2020-09-21 17:00:03,everywhere
2020-12-15  21:46,1308088265447178242,@theresballz 👀😷 https://t.co/9rIBMcA2TJ,2020-09-21 16:58:40,everywhere
2020-12-15  21:46,1308087656589348864,@markseyelashes 👀😷 https://t.co/6GS7OfoLC5,2020-09-21 16:56:15,everywhere
2020-12-15  21:46,1308087364355526658,@Deccatori 👀😷 https://t.co/tWMzboWCJh,2020-09-21 16:55:05,everywhere
2020-12-15  21:46,1308086910129070080,@TheProfessorDi 👀😷 https://t.co/fCy4IxwDiL,2020-09-21 16:53:17,everywhere
2020-12-15  21:46,1308086120954114049,@TaraSlone 👀😷 https://t.co/MLJelZRUXI,2020-09-21 16:50:08,everywhere
2020-12-15  21:46,1308085043068203014,@ColonelFalafel 👀😷 https://t.co/w9bwMRUXiY,2020-09-21 16:45:51,everywhere
2020-12-15  21:46,1308062396922163201,@lightstairs_ 👀😷 https://t.co/kUXxSWd7oA,2020-09-21 15:15:52,everywhere
2020-12-15  21:46,1308053203150401536,@endocrimes Hudson Yards in NYC!,2020-09-21 14:39:20,everywhere
2020-12-15  21:46,1308049923292704772,@pashh14 👀😷 https://t.co/H01c9qIy7Z,2020-09-21 14:26:18,everywhere
2020-12-15  21:46,1308045556057595910,@endocrimes 👀😷 https://t.co/gWVh8lAloH,2020-09-21 14:08:57,everywhere
2020-12-15  21:46,1308033315157561344,@CaitlinDineen 😘😷,2020-09-21 13:20:19,everywhere
2020-12-15  21:46,1308026686097760256,@24tog 👀😷 https://t.co/LDVsGogkO8,2020-09-21 12:53:58,everywhere
2020-12-15  21:46,1308024910313385985,@CaitlinDineen 👀😷 https://t.co/NPXsZvkam5,2020-09-21 12:46:55,everywhere
2020-12-15  21:46,1308020793062940679,@TeamBryGuy 👀😷 https://t.co/263lPf7MoI,2020-09-21 12:30:33,everywhere
2020-12-15  21:46,1308020108875489286,@BrettCohenShow 👀😷 https://t.co/3IcSzHoIHM,2020-09-21 12:27:50,everywhere
2020-12-15  21:46,1308019436268421130,@idkdenice 👀😷 https://t.co/9ZILUNWHtj,2020-09-21 12:25:10,everywhere
2020-12-15  21:46,1308018598783463424,@txnya_m 👀😷 https://t.co/1DUb4kDCJy,2020-09-21 12:21:50,everywhere
2020-12-15  21:46,1307019576195133440,@charlidamelio same,2020-09-18 18:12:04,everywhere
2020-12-15  21:46,1305984601287020544,@neon_nuisance you deserve the happiness,2020-09-15 21:39:27,everywhere
2020-12-15  21:46,1305630960403337216,Paul Rudd must want an edit button,2020-09-14 22:14:13,everywhere
2020-12-15  21:46,1305530577077104640,@blndls this is the one,2020-09-14 15:35:19,everywhere
2020-12-15  21:46,1305529861835030531,@theniptunes the best profiles look like this https://t.co/zFsuBIrmil,2020-09-14 15:32:29,everywhere
2020-12-15  21:46,1305529732033847298,@seungminavocado are you streaming back door from your stream back door,2020-09-14 15:31:58,everywhere
2020-12-15  21:46,1305529420803866624,@monipersona Twitter For Brain notifications were turned on,2020-09-14 15:30:44,everywhere
2020-12-15  21:46,1305529266013196288,@AshNicholsArt either works for us,2020-09-14 15:30:07,everywhere
2020-12-15  21:46,1304210453753667586,@beerfiend69 model behavior,2020-09-11 00:09:37,everywhere
2020-12-15  21:46,1304192092063838208,@Reapsii we support this,2020-09-10 22:56:40,everywhere
2020-12-15  21:46,1304190282137829381,@sydlarge18 accepting your acceptance,2020-09-10 22:49:28,everywhere
2020-12-15  21:46,1303872681394221056,@CriminalCosta see you soon!,2020-09-10 01:47:26,everywhere
2020-12-15  21:46,1303480831801950209,@gnuman1979 looks fun though,2020-09-08 23:50:22,everywhere
2020-12-15  21:46,1303480345401217031,"@thetzechun this room says, let's pop off",2020-09-08 23:48:26,everywhere
2020-12-15  21:46,1303479746999844864,@treydayway wholesome,2020-09-08 23:46:03,everywhere
2020-12-15  21:46,1303457146944868354,@STALLIMINAJ different is good,2020-09-08 22:16:15,everywhere
2020-12-15  21:46,1303452553141727233,@LizMaupin there's a gap in the market for an account that does this and only this,2020-09-08 21:58:00,everywhere
2020-12-15  21:46,1302671947310923776,"RT @TBrown_80: Follow your heart, kids. https://t.co/1VVoVybWsg",2020-09-06 18:16:09,everywhere
2020-12-15  21:46,1301932802653458435,@simplysnipes model student,2020-09-04 17:19:03,everywhere
2020-12-15  21:46,1301932324456730626,@RmetropolisO obsessed,2020-09-04 17:17:09,everywhere
2020-12-15  21:46,1301931367819882496,@pauzazuetaz cute sticker 😉,2020-09-04 17:13:21,everywhere
2020-12-15  21:46,1301931114521653251,@satwilite thanking you now because it's just that good,2020-09-04 17:12:21,everywhere
2020-12-15  21:46,1301931000587522048,@walker33828 look at that dark mode. gorgeous,2020-09-04 17:11:53,everywhere
2020-12-15  21:46,1301928967679733760,@mahafuz_16 thinking outside the box,2020-09-04 17:03:49,everywhere
2020-12-15  21:46,1301928667241680899,@AsimRiazTeam__ Perfection,2020-09-04 17:02:37,everywhere
2020-12-15  21:46,1301927001012477955,@redwithgold it's ok we don't either. THANK YOU!,2020-09-04 16:56:00,everywhere
2020-12-15  21:46,1301926541593640965,@BravinYuri the message is right where it needs to be,2020-09-04 16:54:10,everywhere
2020-12-15  21:46,1301925855300595713,@ogbeni_ceejay you're the best,2020-09-04 16:51:27,everywhere
2020-12-15  21:46,1301924992939106317,@kellymonster25 love the hustle,2020-09-04 16:48:01,everywhere
2020-12-15  21:46,1301924740832034819,@kellymonster25 thanks for following directions,2020-09-04 16:47:01,everywhere
2020-12-15  21:46,1301915811720974337,"PLEASE WEAR A MASK

...also if someone can screenshot this and post it on IG that would be great",2020-09-04 16:11:32,everywhere
2020-12-15  21:46,1301640564392288258,@RealOldPaul A+,2020-09-03 21:57:48,everywhere
2020-12-15  21:46,1301181544011378689,Well that didn't work https://t.co/AS3o3Hh4Vq,2020-09-02 15:33:49,everywhere
2020-12-15  21:46,1300942135156527108,"@goodbeanaltalt replying to Tweets, you?",2020-09-01 23:42:30,everywhere
2020-12-15  21:46,1300941290738266115,@goodbeanaltalt @hotpockets happy for you and hot pockets,2020-09-01 23:39:08,everywhere
